"Date","Price","Open","High","Low","Vol.","Change %"
"03/30/2012","1,843.15","1,843.70","1,843.70","1,843.15","","-0.03%"
"03/29/2012","1,843.70","1,843.50","1,843.70","1,843.50","","0.01%"
"03/28/2012","1,843.50","1,844.25","1,844.25","1,843.50","","-0.04%"
"03/27/2012","1,844.25","1,828.75","1,844.25","1,828.75","","0.85%"
"03/26/2012","1,828.75","1,833.80","1,838.80","1,828.75","","-0.28%"
"03/25/2012","1,833.80","1,833.80","1,833.80","1,833.80","","-0.30%"
"03/23/2012","1,839.40","1,839.05","1,839.40","1,839.05","","0.02%"
"03/22/2012","1,839.05","1,838.90","1,839.05","1,838.90","","0.01%"
"03/21/2012","1,838.90","1,839.85","1,839.85","1,838.90","","-0.05%"
"03/20/2012","1,839.85","1,835.30","1,839.85","1,835.30","","0.25%"
"03/19/2012","1,835.30","1,821.75","1,835.30","1,821.75","","0.74%"
"03/18/2012","1,821.75","1,821.75","1,821.75","1,821.75","","-0.75%"
"03/16/2012","1,835.60","1,836.40","1,836.40","1,835.60","","-0.04%"
"03/15/2012","1,836.40","1,828.10","1,836.40","1,828.10","","0.45%"
"03/14/2012","1,828.10","1,828.00","1,828.10","1,828.00","","0.01%"
"03/13/2012","1,828.00","1,827.90","1,828.00","1,827.90","","0.01%"
"03/12/2012","1,827.90","1,828.20","1,828.20","1,827.90","","-0.02%"
"03/11/2012","1,828.20","1,828.20","1,828.20","1,828.20","","0.00%"
"03/09/2012","1,828.20","1,827.80","1,828.20","1,827.80","","0.02%"
"03/08/2012","1,827.80","1,827.65","1,827.80","1,827.65","","0.01%"
"03/07/2012","1,827.65","1,827.40","1,827.65","1,827.40","","0.01%"
"03/06/2012","1,827.40","1,827.65","1,827.65","1,827.40","","-0.01%"
"03/05/2012","1,827.65","1,833.70","1,833.70","1,827.65","","-0.33%"
"03/04/2012","1,833.70","1,833.70","1,833.70","1,833.70","","0.17%"
"03/02/2012","1,830.65","1,827.65","1,830.65","1,827.65","","0.16%"
"03/01/2012","1,827.65","1,826.35","1,827.65","1,826.35","","0.07%"
"02/29/2012","1,826.35","1,824.15","1,826.35","1,824.15","","0.12%"
"02/28/2012","1,824.15","1,823.60","1,824.15","1,823.60","","0.03%"
"02/27/2012","1,823.60","1,819.55","1,823.60","1,819.55","","0.22%"
"02/26/2012","1,819.55","1,819.55","1,819.55","1,819.55","","-0.25%"
"02/24/2012","1,824.20","1,824.15","1,824.20","1,824.15","","0.00%"
"02/23/2012","1,824.15","1,824.65","1,824.65","1,824.15","","-0.03%"
"02/22/2012","1,824.65","1,819.80","1,824.65","1,815.60","","0.27%"
"02/21/2012","1,819.80","1,824.20","1,824.20","1,819.80","","-0.24%"
"02/20/2012","1,824.20","1,819.60","1,824.20","1,819.60","","0.25%"
"02/19/2012","1,819.60","1,819.60","1,819.60","1,819.60","","-0.09%"
"02/17/2012","1,821.25","1,821.80","1,821.80","1,821.25","","-0.03%"
"02/16/2012","1,821.80","1,820.20","1,821.80","1,820.20","","0.09%"
"02/15/2012","1,820.20","1,820.60","1,825.30","1,820.20","","-0.02%"
"02/14/2012","1,820.60","1,816.55","1,820.60","1,816.55","","0.22%"
"02/13/2012","1,816.55","1,822.60","1,822.60","1,816.55","","-0.33%"
"02/12/2012","1,822.60","1,822.60","1,822.60","1,822.60","","0.28%"
"02/10/2012","1,817.55","1,817.00","1,817.55","1,817.00","","0.03%"
"02/09/2012","1,817.00","1,820.00","1,820.00","1,817.00","","-0.16%"
"02/08/2012","1,820.00","1,818.10","1,820.00","1,817.55","","0.10%"
"02/07/2012","1,818.10","1,812.10","1,818.10","1,812.10","","0.33%"
"02/06/2012","1,812.10","1,812.80","1,812.80","1,812.10","","-0.04%"
"02/05/2012","1,812.80","1,812.80","1,812.80","1,812.80","","0.02%"
"02/03/2012","1,812.45","1,815.40","1,815.40","1,812.45","","-0.16%"
"02/02/2012","1,815.40","1,812.95","1,815.40","1,812.95","","0.14%"
"02/01/2012","1,812.95","1,807.25","1,812.95","1,807.25","","0.32%"
"01/31/2012","1,807.25","1,805.55","1,807.25","1,805.55","","0.09%"
"01/30/2012","1,805.55","1,796.80","1,808.05","1,796.80","","0.49%"
"01/29/2012","1,796.80","1,796.80","1,796.80","1,796.80","","-0.63%"
"01/27/2012","1,808.15","1,807.50","1,808.15","1,807.50","","0.04%"
"01/26/2012","1,807.50","1,807.25","1,807.50","1,807.25","","0.01%"
"01/25/2012","1,807.25","1,807.40","1,807.40","1,807.25","","-0.01%"
"01/24/2012","1,807.40","1,804.60","1,807.40","1,804.60","","0.16%"
"01/23/2012","1,804.60","1,798.30","1,806.15","1,798.30","","0.35%"
"01/22/2012","1,798.30","1,798.30","1,798.30","1,798.30","","-0.41%"
"01/20/2012","1,805.65","1,805.65","1,805.65","1,805.65","","0.00%"
"01/19/2012","1,805.65","1,805.40","1,805.65","1,805.40","","0.01%"
"01/18/2012","1,805.40","1,800.45","1,805.40","1,800.45","","0.27%"
"01/17/2012","1,800.45","1,799.70","1,800.45","1,799.70","","0.04%"
"01/16/2012","1,799.70","1,814.90","1,814.90","1,799.70","","-0.84%"
"01/15/2012","1,814.90","1,814.90","1,814.90","1,814.90","","0.76%"
"01/13/2012","1,801.20","1,790.20","1,801.20","1,790.20","","0.61%"
"01/12/2012","1,790.20","1,801.10","1,801.10","1,790.20","","-0.61%"
"01/11/2012","1,801.10","1,800.50","1,801.10","1,800.50","","0.03%"
"01/10/2012","1,800.50","1,794.65","1,800.50","1,794.65","","0.33%"
"01/09/2012","1,794.65","1,806.50","1,806.50","1,794.65","","-0.66%"
"01/08/2012","1,806.50","1,806.50","1,806.50","1,806.50","","0.66%"
"01/06/2012","1,794.65","1,795.40","1,803.30","1,794.65","","-0.04%"
"01/05/2012","1,795.40","1,794.60","1,801.80","1,794.60","","0.04%"
"01/04/2012","1,794.60","1,795.05","1,796.05","1,794.60","","-0.03%"
"01/03/2012","1,795.05","1,795.30","1,795.30","1,795.05","","-0.01%"
"01/02/2012","1,795.30","1,791.95","1,795.30","1,791.95","","0.19%"
"01/01/2012","1,791.95","1,791.95","1,791.95","1,791.95","","-0.14%"
"12/30/2011","1,794.55","1,787.15","1,794.55","1,787.15","","0.41%"
"12/29/2011","1,787.15","1,795.00","1,795.00","1,787.15","","-0.44%"
"12/28/2011","1,795.00","1,791.05","1,795.00","1,791.05","","0.22%"
"12/27/2011","1,791.05","1,793.80","1,793.80","1,791.05","","-0.15%"
"12/26/2011","1,793.80","1,793.80","1,793.80","1,793.80","","0.00%"
"12/25/2011","1,793.80","1,793.80","1,793.80","1,793.80","","0.15%"
"12/23/2011","1,791.05","1,789.80","1,791.05","1,787.55","","0.07%"
"12/22/2011","1,789.80","1,791.15","1,791.15","1,789.80","","-0.08%"
"12/21/2011","1,791.15","1,792.30","1,792.30","1,791.15","","-0.06%"
"12/20/2011","1,792.30","1,788.00","1,792.30","1,788.00","","0.24%"
"12/19/2011","1,788.00","1,784.85","1,788.00","1,784.85","","0.18%"
"12/18/2011","1,784.85","1,784.85","1,784.85","1,784.85","","-0.10%"
"12/16/2011","1,786.65","1,783.40","1,786.65","1,781.45","","0.18%"
"12/15/2011","1,783.40","1,787.60","1,787.60","1,783.40","","-0.23%"
"12/14/2011","1,787.60","1,805.55","1,805.55","1,787.60","","-0.99%"
"12/13/2011","1,805.55","1,794.25","1,805.55","1,787.40","","0.63%"
"12/12/2011","1,794.25","1,788.70","1,794.25","1,783.10","","0.31%"
"12/11/2011","1,788.70","1,788.70","1,788.70","1,788.70","","0.29%"
"12/09/2011","1,783.50","1,784.05","1,784.05","1,783.50","","-0.03%"
"12/08/2011","1,784.05","1,783.90","1,784.05","1,783.90","","0.01%"
"12/07/2011","1,783.90","1,783.20","1,783.90","1,783.20","","0.04%"
"12/06/2011","1,783.20","1,780.40","1,783.20","1,780.40","","0.16%"
"12/05/2011","1,780.40","1,795.45","1,795.45","1,780.40","","-0.84%"
"12/04/2011","1,795.45","1,795.45","1,795.45","1,795.45","","1.05%"
"12/02/2011","1,776.75","1,782.30","1,782.30","1,776.75","","-0.31%"
"12/01/2011","1,782.30","1,779.70","1,782.30","1,779.40","","0.15%"
"11/30/2011","1,779.70","1,785.25","1,785.25","1,779.70","","-0.31%"
"11/29/2011","1,785.25","1,777.10","1,785.25","1,777.10","","0.46%"
"11/28/2011","1,777.10","1,769.85","1,777.10","1,767.45","","0.41%"
"11/27/2011","1,769.85","1,769.85","1,769.85","1,769.85","","0.05%"
"11/25/2011","1,768.90","1,770.10","1,770.10","1,768.90","","-0.07%"
"11/24/2011","1,770.10","1,769.10","1,770.10","1,769.10","","0.06%"
"11/23/2011","1,769.10","1,770.35","1,770.35","1,769.10","","-0.07%"
"11/22/2011","1,770.35","1,769.60","1,770.35","1,769.60","","0.04%"
"11/21/2011","1,769.60","1,778.40","1,778.40","1,769.60","","-0.49%"
"11/20/2011","1,778.40","1,778.40","1,778.40","1,778.40","","0.39%"
"11/18/2011","1,771.45","1,772.10","1,772.10","1,771.45","","-0.04%"
"11/17/2011","1,772.10","1,768.75","1,772.10","1,768.75","","0.19%"
"11/16/2011","1,768.75","1,768.75","1,768.75","1,768.75","","0.00%"
"11/15/2011","1,768.75","1,769.75","1,769.75","1,768.75","","-0.06%"
"11/14/2011","1,769.75","1,754.45","1,769.75","1,754.45","","0.87%"
"11/13/2011","1,754.45","1,754.45","1,754.45","1,754.45","","-0.78%"
"11/11/2011","1,768.30","1,766.95","1,768.30","1,763.55","","0.08%"
"11/10/2011","1,766.95","1,770.30","1,770.30","1,766.95","","-0.19%"
"11/09/2011","1,770.30","1,768.80","1,770.30","1,768.80","","0.08%"
"11/08/2011","1,768.80","1,765.35","1,768.80","1,765.35","","0.20%"
"11/07/2011","1,765.35","1,770.60","1,781.90","1,765.35","","-0.30%"
"11/06/2011","1,770.60","1,770.60","1,770.60","1,770.60","","0.21%"
"11/04/2011","1,766.95","1,763.80","1,766.95","1,763.80","","0.18%"
"11/03/2011","1,763.80","1,765.80","1,765.80","1,763.80","","-0.11%"
"11/02/2011","1,765.80","1,766.95","1,766.95","1,765.80","","-0.07%"
"11/01/2011","1,766.95","1,762.30","1,766.95","1,762.30","","0.26%"
"10/31/2011","1,762.30","1,762.75","1,762.75","1,762.30","","-0.03%"
"10/30/2011","1,762.75","1,762.75","1,762.75","1,762.75","","0.04%"
"10/28/2011","1,762.00","1,762.45","1,762.45","1,762.00","","-0.03%"
"10/27/2011","1,762.45","1,761.85","1,762.45","1,761.85","","0.03%"
"10/26/2011","1,761.85","1,760.95","1,761.85","1,760.95","","0.05%"
"10/25/2011","1,760.95","1,756.35","1,760.95","1,756.35","","0.26%"
"10/24/2011","1,756.35","1,739.80","1,756.35","1,739.80","","0.95%"
"10/23/2011","1,739.80","1,739.80","1,739.80","1,739.80","","-0.98%"
"10/21/2011","1,756.95","1,760.45","1,761.70","1,756.95","","-0.20%"
"10/20/2011","1,760.45","1,757.90","1,760.45","1,757.90","","0.15%"
"10/19/2011","1,757.90","1,750.65","1,757.90","1,750.65","","0.41%"
"10/18/2011","1,750.65","1,751.15","1,751.15","1,750.65","","-0.03%"
"10/17/2011","1,751.15","1,741.85","1,751.15","1,739.10","","0.53%"
"10/16/2011","1,741.85","1,741.85","1,741.85","1,741.85","","-0.49%"
"10/14/2011","1,750.35","1,751.80","1,751.80","1,750.35","","-0.08%"
"10/13/2011","1,751.80","1,750.15","1,751.80","1,750.15","","0.09%"
"10/12/2011","1,750.15","1,744.95","1,750.15","1,744.95","","0.30%"
"10/11/2011","1,744.95","1,750.45","1,750.45","1,744.95","","-0.31%"
"10/10/2011","1,750.45","1,740.80","1,750.45","1,740.80","","0.55%"
"10/09/2011","1,740.80","1,740.80","1,740.80","1,740.80","","-0.47%"
"10/07/2011","1,748.95","1,751.75","1,751.75","1,748.95","","-0.16%"
"10/06/2011","1,751.75","1,759.45","1,759.45","1,751.75","","-0.44%"
"10/05/2011","1,759.45","1,724.90","1,759.45","1,724.90","","2.00%"
"10/04/2011","1,724.90","1,746.30","1,746.45","1,724.90","","-1.23%"
"10/03/2011","1,746.30","1,747.60","1,747.60","1,746.30","","-0.07%"
"10/02/2011","1,747.60","1,747.60","1,747.60","1,747.60","","0.00%"
"09/30/2011","1,747.60","1,746.90","1,747.60","1,746.70","","0.04%"
"09/29/2011","1,746.90","1,746.70","1,746.90","1,746.70","","0.01%"
"09/28/2011","1,746.70","1,741.70","1,746.70","1,741.70","","0.29%"
"09/27/2011","1,741.70","1,739.45","1,741.70","1,739.45","","0.13%"
"09/26/2011","1,739.45","1,736.10","1,739.45","1,736.10","","0.19%"
"09/25/2011","1,736.10","1,736.10","1,736.10","1,736.10","","-0.28%"
"09/23/2011","1,740.90","1,741.05","1,741.05","1,740.90","","-0.01%"
"09/22/2011","1,741.05","1,741.80","1,741.80","1,741.05","","-0.04%"
"09/21/2011","1,741.80","1,741.25","1,741.80","1,741.25","","0.03%"
"09/20/2011","1,741.25","1,741.65","1,741.65","1,741.25","","-0.02%"
"09/19/2011","1,741.65","1,741.85","1,741.85","1,741.65","","-0.01%"
"09/18/2011","1,741.85","1,741.85","1,741.85","1,741.85","","0.00%"
"09/16/2011","1,741.85","1,742.95","1,742.95","1,741.85","","-0.06%"
"09/15/2011","1,742.95","1,740.10","1,742.95","1,740.10","","0.16%"
"09/14/2011","1,740.10","1,742.45","1,742.45","1,740.10","","-0.13%"
"09/13/2011","1,742.45","1,739.55","1,742.45","1,739.55","","0.17%"
"09/12/2011","1,739.55","1,759.35","1,771.80","1,739.55","","-1.13%"
"09/11/2011","1,759.35","1,759.35","1,759.35","1,759.35","","1.07%"
"09/09/2011","1,740.75","1,740.10","1,740.75","1,740.10","","0.04%"
"09/08/2011","1,740.10","1,734.60","1,740.10","1,734.60","","0.32%"
"09/07/2011","1,734.60","1,735.95","1,736.80","1,734.60","","-0.08%"
"09/06/2011","1,735.95","1,737.25","1,737.25","1,735.95","","-0.07%"
"09/05/2011","1,737.25","1,739.95","1,739.95","1,737.25","","-0.16%"
"09/04/2011","1,739.95","1,739.95","1,739.95","1,739.95","","0.36%"
"09/02/2011","1,733.75","1,734.70","1,736.85","1,733.75","","-0.05%"
"09/01/2011","1,734.70","1,733.85","1,734.70","1,733.85","","0.05%"
"08/31/2011","1,733.85","1,734.25","1,734.25","1,733.85","","-0.02%"
"08/30/2011","1,734.25","1,734.25","1,734.25","1,734.25","","0.00%"
"08/29/2011","1,734.25","1,726.85","1,734.25","1,722.10","","0.43%"
"08/28/2011","1,726.85","1,726.85","1,726.85","1,726.85","","-0.43%"
"08/26/2011","1,734.35","1,734.20","1,734.35","1,734.20","","0.01%"
"08/25/2011","1,734.20","1,733.95","1,734.20","1,733.95","","0.01%"
"08/24/2011","1,733.95","1,731.30","1,733.95","1,731.30","","0.15%"
"08/23/2011","1,731.30","1,731.60","1,731.60","1,731.30","","-0.02%"
"08/22/2011","1,731.60","1,721.00","1,731.60","1,720.35","","0.62%"
"08/21/2011","1,721.00","1,721.00","1,721.00","1,721.00","","-0.57%"
"08/19/2011","1,730.90","1,731.25","1,731.25","1,730.90","","-0.02%"
"08/18/2011","1,731.25","1,732.35","1,732.35","1,731.25","","-0.06%"
"08/17/2011","1,732.35","1,729.15","1,732.35","1,728.85","","0.19%"
"08/16/2011","1,729.15","1,711.65","1,729.15","1,711.65","","1.02%"
"08/15/2011","1,711.65","1,728.65","1,729.40","1,711.65","","-0.98%"
"08/14/2011","1,728.65","1,728.65","1,728.65","1,728.65","","0.00%"
"08/12/2011","1,728.65","1,730.35","1,730.35","1,728.65","","-0.10%"
"08/11/2011","1,730.35","1,728.85","1,730.35","1,728.85","","0.09%"
"08/10/2011","1,728.85","1,729.50","1,729.50","1,728.85","","-0.04%"
"08/09/2011","1,729.50","1,728.55","1,729.50","1,728.55","","0.05%"
"08/08/2011","1,728.55","1,712.70","1,728.55","1,705.50","","0.93%"
"08/07/2011","1,712.70","1,712.70","1,712.70","1,712.70","","-0.82%"
"08/05/2011","1,726.90","1,740.15","1,740.15","1,726.90","","-0.76%"
"08/04/2011","1,740.15","1,728.05","1,740.15","1,726.85","","0.70%"
"08/03/2011","1,728.05","1,720.50","1,728.05","1,710.15","","0.44%"
"08/02/2011","1,720.50","1,724.95","1,725.05","1,720.50","","-0.26%"
"08/01/2011","1,724.95","1,706.40","1,724.95","1,706.40","","1.09%"
"07/31/2011","1,706.40","1,706.40","1,706.40","1,706.40","","-1.11%"
"07/29/2011","1,725.50","1,726.00","1,726.00","1,725.50","","-0.03%"
"07/28/2011","1,726.00","1,725.10","1,726.00","1,725.10","","0.05%"
"07/27/2011","1,725.10","1,722.40","1,725.10","1,722.40","","0.16%"
"07/26/2011","1,722.40","1,722.25","1,722.40","1,706.65","","0.01%"
"07/25/2011","1,722.25","1,727.20","1,727.20","1,722.25","","-0.29%"
"07/24/2011","1,727.20","1,727.20","1,727.20","1,727.20","","0.07%"
"07/22/2011","1,726.05","1,722.80","1,726.05","1,722.80","","0.19%"
"07/21/2011","1,722.80","1,725.45","1,725.45","1,722.80","","-0.15%"
"07/20/2011","1,725.45","1,719.75","1,725.45","1,719.75","","0.33%"
"07/19/2011","1,719.75","1,718.20","1,719.75","1,718.20","","0.09%"
"07/18/2011","1,718.20","1,718.70","1,718.70","1,718.20","","-0.03%"
"07/17/2011","1,718.70","1,718.70","1,718.70","1,718.70","","-0.06%"
"07/15/2011","1,719.75","1,719.85","1,719.85","1,719.75","","-0.01%"
"07/14/2011","1,719.85","1,721.10","1,721.10","1,719.85","","-0.07%"
"07/13/2011","1,721.10","1,711.40","1,721.10","1,711.40","","0.57%"
"07/12/2011","1,711.40","1,712.40","1,733.10","1,711.40","","-0.06%"
"07/11/2011","1,712.40","1,711.90","1,712.40","1,711.90","","0.03%"
"07/10/2011","1,711.90","1,711.90","1,711.90","1,711.90","","0.04%"
"07/08/2011","1,711.30","1,711.70","1,711.70","1,711.30","","-0.02%"
"07/07/2011","1,711.70","1,711.35","1,711.70","1,711.35","","0.02%"
"07/06/2011","1,711.35","1,711.45","1,711.45","1,711.35","","-0.01%"
"07/05/2011","1,711.45","1,711.30","1,711.45","1,711.30","","0.01%"
"07/04/2011","1,711.30","1,706.40","1,711.30","1,706.40","","0.29%"
"07/03/2011","1,706.40","1,706.40","1,706.40","1,706.40","","-0.26%"
"07/01/2011","1,710.85","1,706.10","1,710.85","1,705.10","","0.28%"
"06/30/2011","1,706.10","1,709.80","1,711.60","1,706.10","","-0.22%"
"06/29/2011","1,709.80","1,711.25","1,711.25","1,709.80","","-0.08%"
"06/28/2011","1,711.25","1,695.05","1,711.25","1,695.05","","0.96%"
"06/27/2011","1,695.05","1,712.95","1,718.65","1,695.05","","-1.04%"
"06/26/2011","1,712.95","1,712.95","1,712.95","1,712.95","","-0.02%"
"06/24/2011","1,713.30","1,710.10","1,713.30","1,709.90","","0.19%"
"06/23/2011","1,710.10","1,702.00","1,710.10","1,702.00","","0.48%"
"06/22/2011","1,702.00","1,702.00","1,702.00","1,702.00","","0.00%"
"06/21/2011","1,702.00","1,702.70","1,702.70","1,702.00","","-0.04%"
"06/20/2011","1,702.70","1,699.25","1,702.70","1,699.25","","0.20%"
"06/19/2011","1,699.25","1,699.25","1,699.25","1,699.25","","-0.17%"
"06/17/2011","1,702.10","1,701.00","1,702.10","1,701.00","","0.06%"
"06/16/2011","1,701.00","1,701.10","1,701.10","1,701.00","","-0.01%"
"06/15/2011","1,701.10","1,701.75","1,703.35","1,701.10","","-0.04%"
"06/14/2011","1,701.75","1,702.00","1,702.00","1,701.75","","-0.01%"
"06/13/2011","1,702.00","1,712.95","1,716.10","1,702.00","","-0.64%"
"06/12/2011","1,712.95","1,712.95","1,712.95","1,712.95","","0.70%"
"06/10/2011","1,701.10","1,701.80","1,714.25","1,701.10","","-0.04%"
"06/09/2011","1,701.80","1,701.80","1,701.80","1,699.70","","0.00%"
"06/08/2011","1,701.80","1,701.75","1,701.80","1,701.75","","0.00%"
"06/07/2011","1,701.75","1,701.30","1,701.75","1,701.30","","0.03%"
"06/06/2011","1,701.30","1,684.75","1,701.30","1,683.80","","0.98%"
"06/05/2011","1,684.75","1,684.75","1,684.75","1,684.75","","-1.00%"
"06/03/2011","1,701.75","1,702.00","1,702.00","1,701.75","","-0.01%"
"06/02/2011","1,702.00","1,702.25","1,704.25","1,702.00","","-0.01%"
"06/01/2011","1,702.25","1,702.00","1,702.25","1,702.00","","0.01%"
"05/31/2011","1,702.00","1,701.70","1,702.00","1,701.70","","0.02%"
"05/30/2011","1,701.70","1,692.20","1,701.70","1,692.20","","0.56%"
"05/29/2011","1,692.20","1,692.20","1,692.20","1,692.20","","-0.60%"
"05/27/2011","1,702.40","1,702.20","1,702.40","1,702.20","","0.01%"
"05/26/2011","1,702.20","1,702.15","1,702.20","1,702.15","","0.00%"
"05/25/2011","1,702.15","1,702.15","1,708.60","1,702.15","","0.00%"
"05/24/2011","1,702.15","1,699.60","1,702.15","1,699.60","","0.15%"
"05/23/2011","1,699.60","1,709.65","1,709.65","1,699.60","","-0.59%"
"05/22/2011","1,709.65","1,709.65","1,709.65","1,709.65","","0.65%"
"05/20/2011","1,698.65","1,699.15","1,699.15","1,698.65","","-0.03%"
"05/19/2011","1,699.15","1,699.65","1,699.65","1,699.15","","-0.03%"
"05/18/2011","1,699.65","1,698.55","1,699.65","1,691.30","","0.06%"
"05/17/2011","1,698.55","1,697.10","1,698.55","1,697.10","","0.09%"
"05/16/2011","1,697.10","1,717.40","1,717.40","1,697.10","","-1.18%"
"05/15/2011","1,717.40","1,717.40","1,717.40","1,717.40","","1.17%"
"05/13/2011","1,697.50","1,695.85","1,697.50","1,695.85","","0.10%"
"05/12/2011","1,695.85","1,694.95","1,695.85","1,694.95","","0.05%"
"05/11/2011","1,694.95","1,694.50","1,694.95","1,694.50","","0.03%"
"05/10/2011","1,694.50","1,694.60","1,694.60","1,694.50","","-0.01%"
"05/09/2011","1,694.60","1,718.20","1,718.20","1,694.60","","-1.37%"
"05/08/2011","1,718.20","1,718.20","1,718.20","1,718.20","","1.35%"
"05/06/2011","1,695.30","1,695.00","1,695.30","1,695.00","","0.02%"
"05/05/2011","1,695.00","1,691.85","1,695.00","1,691.85","","0.19%"
"05/04/2011","1,691.85","1,690.70","1,691.85","1,686.85","","0.07%"
"05/03/2011","1,690.70","1,691.45","1,698.20","1,690.70","","-0.04%"
"05/02/2011","1,691.45","1,697.95","1,697.95","1,691.45","","-0.38%"
"05/01/2011","1,697.95","1,697.95","1,697.95","1,697.95","","0.39%"
"04/29/2011","1,691.35","1,692.25","1,692.25","1,691.35","","-0.05%"
"04/28/2011","1,692.25","1,691.75","1,692.25","1,672.05","","0.03%"
"04/27/2011","1,691.75","1,692.35","1,692.35","1,691.75","","-0.04%"
"04/26/2011","1,692.35","1,696.05","1,696.05","1,692.35","","-0.22%"
"04/25/2011","1,696.05","1,696.05","1,696.05","1,696.05","","0.00%"
"04/24/2011","1,696.05","1,696.05","1,696.05","1,696.05","","0.34%"
"04/22/2011","1,690.35","1,690.35","1,690.35","1,690.35","","0.00%"
"04/21/2011","1,690.35","1,689.40","1,690.35","1,679.25","","0.06%"
"04/20/2011","1,689.40","1,689.20","1,689.40","1,689.20","","0.01%"
"04/19/2011","1,689.20","1,686.20","1,689.20","1,686.20","","0.18%"
"04/18/2011","1,686.20","1,688.55","1,688.55","1,686.20","","-0.14%"
"04/17/2011","1,688.55","1,688.55","1,688.55","1,688.55","","0.14%"
"04/15/2011","1,686.20","1,688.15","1,688.15","1,686.20","","-0.12%"
"04/14/2011","1,688.15","1,686.45","1,688.15","1,685.95","","0.10%"
"04/13/2011","1,686.45","1,683.65","1,686.45","1,683.65","","0.17%"
"04/12/2011","1,683.65","1,684.70","1,686.50","1,683.65","","-0.06%"
